title,comment,date
삽자루 쓴소리모음,사람들 타고났다 얘기들 하시는데 진짜 부러운거는 머리가 선천적으로 빼어난게 아니라 무언가에 미친듯이 몰두할 수 있는 그런 노력과 정신력을 갖고 태어난 사람이 진짜로 부러운 사람인듯﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,삽자루 귀엽다 ㅋㅋㅋㅋ나도 고3대 삽자루 들었는데 수학 1등급받았었지 ㅋㅋㅋㅋ삽자루 여전하네 꿀귀엽ㅋㅋㅋ﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,십자루의 팩트폭행﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,캬 자루형님한테 듣고ㅋㅋ 11수능 1등급찍었지 추억ㅋㅋ﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,"수학 어려워요

라고 하면 뺨맞을테니 그냥 자야겠다﻿",삽자루 쓴소리모음
삽자루 쓴소리모음,자루쌤 욕들으면서 공부하고싶다 정신차리게﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,쓴소리 보단 삽자루 매드무비 같은데﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,아시아 수능강사계의 고든램지﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,사람마다 이해정도가 다르겠지 그렇니까 2번3번보고 이해를 빨리하는 사람도 있고 10번봐도 이해를 못하는사람들도 있고 그렇면 10번봐도 이해를 못하는사람은 20번보고 노력해서  2번3번 보는사람을 따라가야하는게 공부라고 생각함 다른것도 마찬가지고 그래서 나는 재능이 없어서라고 포기를하는경우는 정당한 사유라고 할수는없음 다만 공부도 재능이라고 생각하 노력만으로 안되는게 있기때문에﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,"지나보고 살아보니까 내가 정신못차릴때 뺨때려주던 선생이 진짜였다. 
그때 날 때려주신 선생님들 너무 보고싶다. 너무 감사하고.﻿",삽자루 쓴소리모음
삽자루 쓴소리모음,옷 봐ㄹㄹ라 쉬바 ㅋㅋㅋㅋ﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,곧 사실유포죄로 잡혀갈 사람입니다﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,팩트폭력이 또!﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,ㅋㅋㅋ진짜 공부안해놓고 수능수학어렵다는애들 뺨때려야한다﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,ㄹㅇ 삽슨상은 참센세임 ㅋㅋ 욕을저렇게해도 기분나쁘지가않아 ㅎㅎ﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,3:01 ㅋㅋㅋㅋㅋ﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,추억이네 나도 저사람강의 보면서했는데﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,09수능 덕분에 1등급ㅋㅋㅋ 감사합니다﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,저 때는 대학가면 모든 것이 해결될거라고 생각했겠지. 근데 막상 대학오니까 바뀌는건 아무것도 없고 고딩 때 공부 잘했던 애들은 거의 자퇴위기였다. 대학 좀 못간다고 해서 인생 어떻게 되는거 아니다. 아마 삽자루 저 사람도 알고 있겠지. 대학이 인생에서 그렇게 중요한게 아니라는 것을. 다만 자기 밥벌이 때문에 그런 이야기는 죽을 때까지 하지 않을거다. 대학은 어느정도 수준만 받쳐주면 된다. 국내 상위 15개 대학교에 못들어가면 인생 실패한것처럼 이야기하는데 끼껏해야 80년 인생 중 꼴랑 20년도 안살아보고 맛보는 첫번째 실패일뿐이다.﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,님들 이 영상보고 다른 과목에서 까지 노트필기 안하면 안되요 수학 암기과목이 아니라 노트필기가 큰 의미은 없지만 암기인 역사 사회 과학 등은 노트 필기 해야 됩니다﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,인강따위 들으면 ㅈ망한다 수학은 ㅎㅎ 백날 쳐봐도 지가 안풀어보면 못푼다 공식 쳐외우지말고 유도해서 이해를 해라 빡대가리면 10번씩 유도해라﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,갓자루 진짜 내가살면서 처음본 참슨상이다. 삽자루 두번해라.﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,너야? 아니야ㅋㅋㅋ 얘야ㅋㅋㅋㅋㅋ ㅅㅂㅋㅋㅋ﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,삽자루 선생님이 강의하는 곳이 어디에요? 스카이에듀 말고저 현장이 어디인지﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,"이럴시간에 공부하라는거잖아
인생 낭비하지말고﻿",삽자루 쓴소리모음
삽자루 쓴소리모음,전문대 졸업해서 현재 27살 3억 연봉에 조그만 회사 ceo입니다. 길은 많습니다. 공부는 그 길에 하나에 지나지 않아요. 하고싶은걸 하세요﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,참 선생님들중에서는 또라이들이 많습니다^^;;﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,"내가 진짜 12년전 공부했을때를 생각해보면 격하게 공감한다 삽자루의 강의는 본적은 없었어도 내가 공부했던 방식은 필기 거의 안했었다. 필요성을 못느꼈거든. 학원 과외 이런것도 안했고 당연히.. 그때당시 반 1,2등 하던애들이랑 대학도 얼추 비슷한곳으로 갔고.. 좋은대학은 아니었어도 후회는 안한다. 지금 나도 강의하면서 가르치는 학생들이나 대학의 후배들한테도 늘 얘기한다. 필기를 하되 억지로 하지말라.﻿",삽자루 쓴소리모음
삽자루 쓴소리모음,삽자루  짱~~﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,"이게 딱 유명해지면 길거리에서 똥을 싸도 박수쳐줄 것이다의 표본
결국은 자기 노력인데 선생이란 분이 너무 자기위주의 사고방식을 주입시키시는데요?
사람은 다 다른건데 수능용 참? 스승이신듯﻿",삽자루 쓴소리모음
삽자루 쓴소리모음,조곤조곤 얘기하다가 소리지르다가 이런식으로 하면 좀 싫음﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,ㅋㅋㅋㅋ존경스럽다﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,틀린 말은 아닌데 시팔 공부아니면 할 줄 아는게 없는 놈들이 더 불쌍다 재능이 공부인줄 아는 애들이 너무많아 목표없이 공부만해﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,"삽자루는 솔직히 까놓고말해서
강의 자체는 잘 가르치는건아님
그냥 쓴소리하고 쇼맨십 좋아서
인기 받은사람임﻿",삽자루 쓴소리모음
삽자루 쓴소리모음,필기를 하지말라는 건 필기에 몰두할 시간에 이해를 하면서 더 생각하라는 거에요﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,지적능력높이려면 모방이 최고인데 뭔 소린지... 노트필기도 굉장히 도움 많이 되는데...자기가 모르는 풀이랑 사고방식은 배워야지 그게 뚝딱되는게 바로 머리가 입시적으로 탁월한 아이들이지 뭔... 그리고 생각만 가지고는 3년 택도 없다. 제대로 사고만 가지고 하려면 그 이상 걸릴텐데. 거기다 여유롭게 수학만 하고 있을 수 있는 것도 아니고... 입시 수학은 이해와 사고력을 기반으로 한 유형 암기 및 체화 굉장히 중요합니다. 당신네들은 오랜 시간동안 해왔기에 보는 눈이 넓어져 그런 이야기를 할 수 있겠지만 당장 시간이 촉박한 우리 수험생들은 학교내신도 버거워 하는게 대다수입니다.﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,"근데 수학은 공부하는방법이 중요한듯 중학교때 학교시험쉽게나왔는데도 70점대였음 다른건 90점대였는데 그러다가 고등학교들어가서 처음 수학시험봤는데 수학 48점맞고 충격먹어서 학원다니는거 시작했는데 학원선생님이 진짜 좋았음 개념이랑 문제풀이해석 이런거 알려주더라 예를들어 (1,2)를 지난다 나오면 식에 1,2대입한다 이런식으로 문제풀이를 어떻게 하는지 알려줌 그런거 노트필기해서 문제못풀때 해석을보는게 아니라 필기한거 봄 그러니까 개념도 다 외워지고 긴문제도 차례로 해석해서 다풀게됨 또 수학도 재밌어짐 
마지막 수능때 수학 2등급맞고 인서울했다﻿",삽자루 쓴소리모음
삽자루 쓴소리모음,이과였는데 고2때부터 그냥 수학자체가 뭔지도모르겠고 대가리에 하나도 안들어오더라 사람이 힘든걸 피하잖아 고3까지 수학은 점점 어려워지는데 고2때부터 포기해버린.. 진짜 내가 풀고싶고 잘하고싶었으면 공부잘하는애 똥꼬라도 빨면서 배웠겠지﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,"이건쓴소리가아니라걍줬같은소리다
이런줬같은소리하는나라는아마우리나라밖에없을거다﻿",삽자루 쓴소리모음
삽자루 쓴소리모음,저런욕팩트 들으면 오히려 멘탈 탈탈 털려서 해탈하고 현타 인생끝까지 허무하게 살다 가지않을까﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,진짜 좌송한데... 첨보는데 딱 사람만 겉보기에는 좀...넥타이 머리에매고 술먹을듯한 비쥬얼..... ㅈㅅ﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,4:28초에 당신의 명언에 ㅂㄹ을 탁치고갑니다﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,공부를 못하니까 나를 공부 잘하는 놈으로 만들라고 돈주는곳이 학원 아닌가﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,저런 교육 안좋지﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,그래도 난 공부동기가 안서냐...﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,이아저씨 사이비 교수 해도 진짜 돈 많이 벌거같다﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,"맞추고자 하는 의지를 가지면, 충분히 맞출수 있을것이다..
대단한 명언일세..﻿",삽자루 쓴소리모음
삽자루 쓴소리모음,붙기전에는 심각하게 봤는데 붙고 보니까 재밌다﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,4:37﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,채널 삽자루쌤이 운영하시는건가요?﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,"근데 사회생활 해보니까 꼭 공부가 전부가 아니더라 .. 
이건 ㄹㅇ이다.﻿",삽자루 쓴소리모음
삽자루 쓴소리모음,3:30 .. 찔린다﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,쓴소리 존나 좋네 공부하면서 틀고한다 ㅋㅋ﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,♥﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,"제발 저런 문제 못푼다고 지랄들좀 하지말아라 진심으로 정말 이해가안가는게 모든 사람들은 다 자기자신이 잘하는분야가 제각기인데 왜 그걸 구지 공부쪽 케이스에만 맞추려하는건데 시이발 

애초에 맞지도 않는 대가리 끼워 맞추려 애쓰다가 시발 시간+노력의 결과가 결국은 의자에 15시간씩 앉아있으면서 컴퓨터모니터에 대갈빡 밖고 타자나 두둘기고 있을뿐이다.. 운 없으면 그렇게나 열심히 했는데도 길거리 앉아있는 머리 똑똑한 거지꼴나거나 둘중하나지 

저문제 푸는게 그렇게 잘난거고 그렇게 쉬우면 차라리 시발 수학자나 되서 공식을 만들던지 저런문제 배우면 쉽다고? 시이발 그만큼 니 대갈빡이 그쪽분야랑 천생염분 인거라고 시발놈들아 니들은 그쪽분야로 잘난거 뿐인건고 목표없이 지낸새끼들은 등골브레이커 돈기계 되는거고 

공부안하다가 귀농이라던지 사업해서 성공한 니들보다 잘난놈들도 너희보다 공부 좆도 노력도 안했는데 잘사는거 보면 억울하지 않냐? 맞지도 않는 대갈빡 빡빡 닦으면 그곳까지 올라온 니새끼 자신이 말이야

니잘난 두뇌자랑하면서 쉽다고 하기전에 니놈들 인생스케줄이나 잘관리하세요 자긴 쉽다고 1등급맞았다고 쉽다고 시부리지말고 좀더 먼곳을 바라보면서 살라고 

저런문제 못푼다고 세계가 멸망하거나 내일아침 뒤지는것도 아니니까 자기자신한테 맞는분야 찾도록 노력이나 해봐좀 제에발 부탁이다.﻿",삽자루 쓴소리모음
삽자루 쓴소리모음,삽자루선상 살짝 mc몽 닮았음﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,썸네일 함수그래프 두개 여자 젓가슴인줄 알고 들어온사람 좋아요﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,한석원 수업 때 맨 앞에 앉은 학생이 열심히 필기하다가 대가리 싸맞음.  ..ㅋㅋㅋㅋ'﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,이거 보고 너무 써서 사탕먹음 샹﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,아니 ㅋ 노트필기 어떤사람은 하라하고 어떤사람은 하지말라하고 노트필기 안하면 노트는 살필요없네 ㅉ﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,개인적으로 노트필기로 성적올랐는데... ㅎㅎ﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,컵밥 새끼야래 ㅋㅋㅋㅋㅋㅋㅋ﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,말의 요점은 알겠는데 공부를 못하기때문에 넌인생의패배자다 라는  식의 마인드 쓰래기같네﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,"2331, 216, 12130, 5﻿",삽자루 쓴소리모음
삽자루 쓴소리모음,이충권 신승범식으로 하면 인생 조진단건가?﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,저게 무슨 수학이여. 저건 노력만 하면 누구라도 풀 수 있게만든 퍼즐이다. 대학가면 친절한책도없고 설명도 제대로 안한다.﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,100% 순수한 팩트﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,"맞습니다 자는 습관 ㅋㅋㅋㅋㅋ
너무 잘 아시네요﻿",삽자루 쓴소리모음
삽자루 쓴소리모음,삽자루덕분에 매번 수능볼때 술술 풀려요 ㅎㅎ﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,개그+아재개그 재밌어요 ㅋㅋㅋㅋ﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,ㅋㅋㅋㅋㅋㅋㅋ개웃겨﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,"재밌는 양반이네, 진정해/ 당신의 삶의 지표를 들으려 온거 아니잖아﻿",삽자루 쓴소리모음
삽자루 쓴소리모음,대학 와서도 가끔씩 듣고 있습니다.﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,여러분들 1등급 2등급 못맞아도 괜찮아요. 여러분들은 지금까지 초등학교6년 중학교3년 고등학교3년을 수능치는 앞만 보고 달려오셨잖아요. 여러분들이 수학가형이 3등급이든 4등급이든 여러분들은 대한민국 부모님의 단 하나뿐인 자식입니다. 저도 수능가형 5등급맞고 자살충동까지 들었지만 지나고보니 별거아니더라고요. 그러니 여러분들도 힘내시고 수능에 좌절하지 마셨으면 좋겠습니다.﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,2:26﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,강사가 뭐라고 학생들한테 삿대질하고 20살짜리들 앉혀놓고 소리지르고 앉았냐 ㅋㅋㅋ 참나﻿,삽자루 쓴소리모음
삽자루 쓴소리모음,나도 쓴소리듣고 공부시작해서 저말에 동의한다﻿,삽자루 쓴소리모음
뭐뭐뭐뭐뭐뭐?,귀엽다 진짜 ㅋㅋㅋㅋㅋㅋㅋ﻿,뭐뭐뭐뭐뭐뭐?
뭐뭐뭐뭐뭐뭐?,비둘기인줄 ㅋㅋㅋㅋㅋ﻿,뭐뭐뭐뭐뭐뭐?
뭐뭐뭐뭐뭐뭐?,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ뭐뭐뭐뭐뭐뭨ㅋㅋ﻿,뭐뭐뭐뭐뭐뭐?
뭐뭐뭐뭐뭐뭐?,몇일마다 머리깎으실지궁금﻿,뭐뭐뭐뭐뭐뭐?
뭐뭐뭐뭐뭐뭐?,확통인갑네﻿,뭐뭐뭐뭐뭐뭐?
뭐뭐뭐뭐뭐뭐?,#halbuji﻿,뭐뭐뭐뭐뭐뭐?
뭐뭐뭐뭐뭐뭐?,섹시하다...핡﻿,뭐뭐뭐뭐뭐뭐?
케인 인강쌤 성대모사2,잘하네ㅋㅋㅋㅋㅋ﻿,케인 인강쌤 성대모사2
케인 인강쌤 성대모사2,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ﻿,케인 인강쌤 성대모사2
케인 인강쌤 성대모사2,애새키 무슨 저능아마냥 꼼지락 대네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ﻿,케인 인강쌤 성대모사2
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 쟤 21번풀고있구나 ㅋㅋㅋㅋㅋㅋ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,진짜 제대로 된 수학 공부를 저런식으로 웃기게 표현하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 갓승제 인기 많은 이유가 있어.﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,독백연극하는거같아ㅋㅋ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,진짜 안풀리다 풀리면 세상에서 젤 기쁨 ㅋㅋㅋㅋㅋㅋㅋ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,ㄹㅇ21번 풀리면 그 쾌감이 이루 말할 수 없다 그 맛에 수학하짘ㅋㅋ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,ㅅㅂㅋㅋㅋㅋㅋㅋ 21번ㅋㅋㅋㅋㅋ 내고3때랑 같넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㄹㅇ 30번은 걍어려웠는데 21번은 ㅈㄴ 알것같은데 모르겠어서 빡침 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,뒤에 글씨 뭐옄ㅋㅋㅋㅋㅋㅋㅋㅋ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋ아존나웃기네진짜﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,공감 시팔ㅋㅋㅋㅋㅋ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,ㅇㅈ 자존심 쎈사람은 수학하면 진짜 문제 못풀면 막 분함...﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,가형 29번 풀었을때의 쾌감이란 ..﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,그러다가 풀리면 버스에서 뛰어내리고﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,수학은 자존심문제인것같음 머리논하기전에 나이거알아하면서넘어갔던애들나중에그거땜에발목잡히더라 첨부터 다내려놓고 초보자마인드로하는게제일좋은듯﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,고민하다가 단서 딱하나 잡혀서 쭉쭉가는 맛에 수학가형 하는거임 ㄹㅇ루﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,선생님 글씨좀...ㅋㅋㅋㅋㅋ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,난 29﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,이 분은 무슨 언어를 가르치는 센세인가요? 칠판 글씨가 싱기하네요﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,수학못하는애들 정말한심해...﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,차영진이랑 정승제 누가더 괜찮아요?﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,이게 진짜 씹현웃 ㅋㅋㅋ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,"와 예체능이라 수학은 사실상 딴세상얘긴데 여기 댓글 개신기하네ㅋㅋㅋㅋㅋㅋ이과랑 문과가 서로 빠지라면서 싸우고 있어,,!﻿",정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ승제쌤개조아﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,역시 갓승제﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,뭘 또 자리에서 벌떡 일어나ㅋㅋㅋㅋㅋㅋㅋㅋ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,zㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,21번ㅋㅋㅋㅋㅋㅋㅋ 고딩 때 생각난다 으아﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,ㅎㅇ 나형임 ㅋ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,21번은 아니지만 내 나름의 어려운 문제는 항상 저렇게 고민하지 그러다가 풀리면 나도 모르게 양손이 머리 위로 올라감 ㅋㅋㅋㅋ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,아 존나공감돼..﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,아존나욱겨ㅋㅋㅋㅋㅋㅋ기여어 실패닷﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,ㄹㅇ 참교육 저런게 교육이고 저게 공부다 멋져﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,아너무웃겨  ㅜㅜ정승제듣고싶다ㅜ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,칠판보고 아랍어 특강인줄﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,아랍어인줄﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,쟤 21번 풀고있구나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 갓승제생선님 ㅎㅎㅎㅎㅎㅎㅎㅎㅎ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,ㅈㄴ 나랑 똑같네 ㅋㅋㅋㅋ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,승제형 글씨 이쁘게 써줘옹﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,칠판에 아랍어 써있는 줄﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,깨방정ㅋㅋ﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,이게 공부지 진짜﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ,21번 푸는팁 ㄹㅇㅍㅌ 21 30빼놓고 60분만에 푼뒤 20분돈안 21번을 푼다 20분은 검산하고 30은 자기 번호로 찍는 다...... 이상적인 백분위 99상 ㅋㅋㅋㅋㅋㅋㄹㅇㅍㅌ 난 마플 3번정도 돌리니깐 6평부터 풀리 던데 21번....30번은 ㄹㅇ 찍어서 맞춘 인간이 더많은 것같더라 2017학년도 기준﻿,정승제 21번 문제를 푸는 모습ㅋㅋㅋㅋㅋㅋㅋ
